model,cpu_freq,inference_time,power
inception_v4.tflite,2227200,466.991,5317.938798777965 4800.309999776246 4904.580638711968 5103.350293657488 5131.046454978994 5052.641658959269 5033.638253746405 5006.447748703732 5078.226925181289 5094.624813582382 5000.960589771369 5025.991285427178 5519.905925710602 5197.259152977956 5238.07975651941 4719.534110169524 4920.552579818277 5515.214134055663 5008.283767635385 4966.890022341092 4761.15649478255 4921.297020322482 4874.871728640551 4834.208436358212 4823.066222779135 4996.320024308068 5116.76918321689 5150.467890893999 5410.813791618571 5175.559489376429 5280.403125467396 5582.91872855662 5997.822467790826 5047.1972340249085 4893.135203362364 5071.783630034019 4904.312443723128 5175.650238213815 5035.778281163423 5622.954031446114 5096.6433527899935 5172.870841902057 4995.621050083102 4915.299929401757 5069.951528696865 5016.747462458158 5145.345073874387 5196.813623968887 4697.963895987527 4797.605432891426 5324.459855293938 5039.0933523598815 4927.718794115771 4898.3273071021495 4891.931759767769 5120.714559267195 5083.892391039252 4767.134913359704 4780.245042943927 4973.182176200172 5096.310199023307 6150.335826428305 4914.530485130061 4926.401828543251 5437.643897105074 5033.562997094833 5229.4557280778 4860.92504658983 5260.907891226356 5385.943828625046 5166.670606783343 4808.2558472790515 5100.5909412144665 5068.960404636022 5182.447020028623 4976.787517921246 4750.528820356613 4846.724761587063 5162.22423635053 5261.794311235985 5020.936252794639 4922.555695658602 4948.157642255752 5419.97057470688 4937.949166921753 4679.305928411121 4857.692119491018 5412.006166261694 5211.9189525462425 4997.121708429482 4801.494832173802 4895.51816963916 4993.59531220675 5291.876276293662 5127.602437631476 5160.543361886942 5346.006285942879 5119.671915460172 4971.574367177127 4750.051622564791 5232.648147869585 5003.943669260846 4983.769568297577 5003.956887243624 4943.191271617017 5079.360978998655 4989.154668896496 5176.890548352196 4646.47018428384 4829.049294988584 5401.9271814563535 5127.007986225755 5066.152034742873 4674.987963918418 5320.139673053704 5086.390124438336 5096.376925880281 4986.5535975344565 4757.969836908659 4929.146883500367 5423.514411883916 5036.31866458983 5097.2892750506835 5303.438646459763 5413.5575134268765 5461.223343626769 5005.563634120278 2197.980258724703
inception_v4.tflite,2342400,471.44,4838.680797481211 4683.950164520107 4811.179770887621 5215.838872902724 5154.633297029755 4881.317385027691 4785.308461752484 4816.16928215032 5247.5568987441775 5058.515992435501 5181.978711757792 4719.523106638811 4932.0446605511925 5181.341117545912 4994.330126079109 4640.300014440661 4871.8762218728425 5430.68502103533 4886.752150608011 4900.275186234733 4910.1519503126965 5195.598631031467 4981.551048080676 4909.651392900018 4741.06073412713 4839.406866747065 5104.230037706618 4854.385698298344 4819.520834807831 4789.418914732457 5117.95611041502 5125.743278394097 5081.027552906248 5135.560599606898 4800.424610349474 5149.035562375186 4840.282387552919 4890.2473550737195 4991.919984530481 4817.758884510763 5199.56239459597 5266.435027820561 4676.349460331202 4869.700282290209 5379.82283006332 5016.139801625049 4777.935436824835 5063.3935583847615 4890.4849625494535 5108.205675074195 4915.538695578163 4752.720824566702 4995.107344593751 4960.841617159718 4859.239521121784 7055.183203684253 5659.6909218805795 4990.945899872781 5542.091057617173 5032.158760753487 4795.235300171927 4883.449377312748 5101.163998152871 5112.276199812606 4636.25448819924 4866.932013791387 4951.136937362494 5211.814912404154 4901.867573770192 4939.523096557113 4967.275633743002 5150.902543142506 5386.26460122207 5029.550648817661 4930.3204846366525 5317.925758970161 5059.107593802563 5046.55016840893 4813.862085868693 4927.319344299448 5263.747130155609 5029.037473770037 4898.24691807368 4946.245135351682 5115.328871163679 5165.9102512639865 5340.3556185214475 4749.876684782948 4864.849390424176 4996.260611227109 4996.184464680795 5053.524345891628 4673.906297254803 4908.638615273722 5218.421117790779 5304.253280489743 4777.9982736836955 5195.138477064865 5055.906716956163 6347.4087995616865 5064.091189735138 4769.065675725822 4867.868425814253 5640.2164544582665 5461.745102484511 4764.098000269054 4888.994664468344 4970.300968959251 5528.455846573765 5031.475036142235 4886.900086209138 5056.823102500904 5335.1529533913645 5191.177052788937 5255.752990240793 4913.555487094101 5349.211074380373 5187.74434685251 5003.057699394081 5174.507976943331 5099.5690085849965 5210.719294796134 5056.917559963237 5095.895221274356 5084.0678701279485 5644.47903161386 5826.308814406062 5532.699306809277 2337.098830652359
inception_v4.tflite,2419200,468.124,4972.891223172028 4639.760998104451 5265.54167800707 5021.4583750049605 5450.114969386791 4978.165524307567 4762.798343891931 5013.4361760607935 5088.493318180981 4914.313193040131 4884.471432228598 4968.931614377814 5094.3629227186675 5731.897234362672 5000.09765437767 4682.336401605638 4996.133017118907 5332.519574866059 5150.12355919403 5033.649374476492 5136.59152946179 6010.628580743408 5332.551085681144 5207.792951046794 5377.412968147536 4924.373512384777 5041.753353820857 5239.285878767758 4973.884296390511 4754.297745669187 4935.024101714562 5201.350951092352 4970.335449588009 7594.328017562719 5625.7231124501595 5660.801753554422 5596.574309679951 5122.036720466281 5116.367325070561 4939.235261802245 5107.334696018108 5656.117353754026 5051.159331589207 5014.37941100213 5133.213912102788 5244.195364112497 5706.247707468862 5141.04346041317 4973.796419335989 4956.539271663727 5202.727858568732 5255.224590954859 5351.044463664673 4790.788227297434 4821.303762086263 5037.660069333533 5097.623725921707 5271.493098596378 4917.523487238189 4929.073574507112 5231.660958970851 5719.820927194011 6153.51543512029 4965.740191140169 5025.104195937964 5305.663841807441 5151.18765859665 4856.980158307808 5012.600078520991 5108.145317866513 5181.252155027521 5184.213285714472 4999.725987948808 5068.983905085516 5215.148964823981 5084.299520902199 4820.8377938601825 4873.819445043496 5150.077322182521 5274.602075192322 4919.121504881473 4960.298760381563 4893.87104208834 5312.8830256743 5169.333499460839 4859.87638804084 5015.266387433235 5242.73497393793 5119.6009622588335 5013.230536366265 4867.410583826686 4885.000008675036 4928.3355222622085 4994.07556706549 4951.529314038608 4950.127368213883 5097.172819735953 5094.30436842878 5104.463018137899 4814.6051998658695 4967.297120059182 5020.0409264726095 7163.507685988476 6037.204292087387 5730.765582583366 5088.60678386075 5137.32461499573 5198.260465159664 4683.326535834928 5023.907342390831 5240.94257715146 5369.232791476918 5181.56596653735 4932.699204924412 5080.973818320843 5239.2176074458575 5631.348386755248 5079.371543911524 4721.212958425059 4930.058753059186 5151.7390455217055 4959.977135760111 5162.579251923829 5181.285167695869 4978.076109229286 5245.112314450164 5690.7667724336225 3442.824282184515
mnasnet.tflite,710400,103.566,1745.111726205967 1680.9593757781738 2116.0203760668865 2071.3014308968454 1593.3498429055883 1634.1241935277458 2127.2695268269895 1751.8585001488643 1653.4451571904 1725.4045548712534 1716.8627702825652 1707.9808380110924 1626.3635723484128 1651.4893728583208 1704.9298728368067 1635.7975805502297 1738.9798842881669 1707.1454689808395 1621.171648938051 1662.2462581397533 1664.372532174497 1639.9354329864464 1572.2064647996058 1604.130417040906 1686.6293340222433 1804.5214986103629 1601.660101842675 1632.7553077805735 1672.2958348567977
mnasnet.tflite,844800,90.8319,1728.5897409612783 1688.4553140190126 1729.9446523616525 1774.498153042426 1736.5203302818918 2056.6828371448246 1641.540460900934 1606.2183377157262 1679.3644159328276 1730.8999501318401 1733.221712636968 1747.6576886216549 1760.984716221606 1758.739586608275 1637.0354373057035 1811.356324937827 1811.4417639573392 1679.7248843264904 1747.484068198289 1659.3618202602045 1668.8693110960687 1772.4209499573292 1707.4791626858998 1660.556141533143 1763.7696559975202
mnasnet.tflite,960000,75.8366,1918.5701356730772 1944.296294003814 2209.0876863605667 1900.0998337406452 1851.1702019515253 1929.7534885664184 1897.771742617684 1821.7178301100491 1945.4991541227366 1892.3529701026293 1893.3475767201785 1840.6572236885418 1781.8027743555488 2607.963647149167 2089.9335965398977 1841.6961825587375 2525.299689841824 1935.1529062228801 1911.834811778252 2158.631352357888 1868.2129457291937
mnasnet.tflite,1075200,71.1296,1883.5440160229055 1910.3345519510115 1999.407287778862 1956.631219478692 2028.904482177444 2531.098624175667 1857.8872893060145 1910.4740150120992 1937.847808074015 2440.0961636374877 1893.798615085167 1926.5426379717258 1908.9514953424894 2015.8116953607498 1979.8886140398963 1927.791125668223 2052.7734343060697 1916.5598847369092 1969.5174672100252 1611.0200729342946
mnasnet.tflite,1209600,63.0677,2113.0912036559466 1986.3094516470037 1987.9406967321954 2037.7758650936153 1989.3760062721353 1973.602217599595 2039.1185118366245 2247.6119759120934 2058.778397988492 1962.9293697681353 1973.1418005249197 1953.3724042616395 1994.7489519121846 2008.2553587668476 2034.3703881846345 2060.648432070441 2143.4479429960534 1778.353210132967
mnasnet.tflite,1324800,57.4253,2026.7605095308038 2297.7615042733246 2018.488681272543 2160.779842242297 2168.729516607283 2069.3632476308735 2128.2315628473384 2140.8855338559397 2028.2887500187924 2101.2417745239845 2191.6412957024 2110.555929771807 2172.3602528249735 2034.5884971662706 2048.866958977559 2206.5212896433
mnasnet.tflite,1440000,53.9182,3074.570750927938 4208.623857891097 2266.78180240106 2240.9423524999756 2138.977748894921 2930.911931591838 2305.2758121419038 2212.5860177101968 2210.6376138781484 2232.6393806961532 2120.841360030935 2178.2817526119557 2227.2792921145183 2158.0033721321597 2270.4115057594367
mnasnet.tflite,1555200,49.8808,2225.262558957807 2371.8863406495766 2334.2930011370363 2249.2234532243124 2347.6462606679474 2246.166278859826 2440.1588770276603 2570.0344912563864 2174.4878793427783 2277.7185021400624 2143.5932792601657 2178.2374174786046 2238.146483868301 1975.5976966691662
mnasnet.tflite,1670400,46.4085,2372.719652566982 2366.1158814203195 2410.3369619432965 2439.6349042562983 2361.716197241298 2706.1671479224733 2415.1895484580773 2410.0997443958136 2406.9497412844808 2419.9867284397988 2540.790091808622 2330.5928612696807 2487.2391289952207
mnasnet.tflite,1766400,44.9704,2548.901852728045 2497.5964915643426 2526.52938874398 2357.84239929762 2426.2834047959495 2325.1357330672654 2486.5482940491283 2450.6390334979737 2420.774372097519 2436.4001794787796 2522.731916139641 2404.827968441448 1674.3626286831075
mnasnet.tflite,1881600,41.8045,2579.735515926311 2617.7464975450157 2719.00630176706 2676.529577027744 2671.4701612344015 2671.5207513637447 2662.1360242225346 2523.625891777957 2565.806458120114 2621.4123223461525 2721.6553133647717 1550.8440251361783
mnasnet.tflite,1996800,38.4281,2912.7753931992174 2898.840641348206 2822.8629512778834 2950.691339215793 2799.587428374894 2984.6780208189707 3040.2204345766495 2898.3415387918726 2862.502491949495 2964.976179675667 1997.5672951551371
mnasnet.tflite,2112000,36.0656,3088.83880417033 3134.7672436918706 3163.8474769491345 3162.356841259413 3212.2797849991493 3092.0147281629625 3128.0292898079556 3230.2765669757705 3179.2647570898007 3136.296227170112
mnasnet.tflite,2227200,34.3382,3528.215423869018 3789.9724533238023 3554.374758629266 3578.026120394759 3596.5110551339153 3565.153746815442 3545.42317024335 3494.5072047155386 3605.893961959689 2436.0342788436183
mnasnet.tflite,2342400,34.6575,3350.887454556568 3447.7563470370937 3466.2052161989395 3541.610776948672 3690.3847845804785 3849.193935015386 3535.5364560928356 3551.6635976950165 3512.5348387725685 2734.6057158245653
mnasnet.tflite,2419200,34.6319,3522.0631600204633 3534.5509829512907 3513.0645643157463 3545.505247238578 3537.1377599391517 3556.5421683593545 3589.312193827525 3405.689245704832 3522.184175668505 2712.145137831645
mobilenet_v3.tflite,710400,147.385,1607.5944199710405 1531.075669929296 1568.9749710876158 1519.0924220341562 1552.6265971182775 1525.3952358249335 1480.6010849695156 1474.061768617 1571.7550336999038 1533.2648930065589 2493.5829209665867 1674.204492622052 1507.5510129218883 1550.0727013937753 1490.7283492402942 1543.407695594771 1543.6634043564156 1548.8480210445261 1528.378694937586 1507.9614780400802 1528.183907065099 1562.5759659254215 1721.0638505314803 1526.8774096777981 1510.7234026679982 1535.8274319334278 1586.8725410471452 1580.4517192376768 1573.5538434095151 1531.8770143156855 1562.757731057121 1546.2549904608263 1514.6895496505724 1741.995685905505 1515.0434283766306 1508.4724806966437 1563.9161565665481 1489.8150586279949 1621.3944276353209 1506.1888752252526 1257.769981053719
mobilenet_v3.tflite,844800,126.777,1553.309798787117 1644.8701768185042 1686.5017264670032 1673.4154522093513 1664.4244338328108 1639.538398095017 1638.0559565020815 1605.1580692430573 1579.9956312315123 1605.6800153834947 1652.3920099426114 1548.949494049907 1710.9453442943022 1685.567440774565 1521.4910289011027 1729.881945299359 1596.0617873995882 1567.3769395826782 1638.5193055610641 1635.0791479477605 1658.479068681573 1564.8321224698411 1568.1898223489907 1723.215086148107 1536.553356885385 1724.6841929862674 1608.1229348133986 1855.3911599610299 1609.9046546783825 2105.758434977254 1566.4010445624522 1615.3351750788972 1629.79817647855 1555.6721802006848 1738.529697962496
mobilenet_v3.tflite,960000,106.607,1713.2554706414192 1801.5156556520465 1712.6997656372025 1649.8232675043407 1740.0889558962854 1858.5397707268723 1822.6297182808548 1658.5298925311556 1753.4621577200162 2049.5314276303375 1815.1494512878294 1733.0756639371496 1687.0466872213801 1706.414295073463 2985.0156590279234 1833.5981515182962 1631.9929161794205 1782.7175749274202 1749.197940572759 1774.746908491441 1940.8917664291284 1686.9313968166969 1792.2483968026156 1663.6969621356998 1893.152197517739 1711.1507782897345 1688.3711481721339 2512.480126585091 1698.7791557133785 1363.0812014714177
mobilenet_v3.tflite,1075200,92.8704,1812.424978981961 2678.690388453893 2006.513382682004 1837.5287200333205 1937.0143421977014 2405.775472604582 1810.2680438893383 1789.258369377268 1945.318105845156 2765.989006396015 1985.7756163103486 1856.4903001381379 2507.855664015687 1993.7835203506706 1879.0451743964638 1726.734703942991 1821.199492610662 1812.863646032907 1803.2633978850492 1966.2115321452918 1787.318202310116 1828.1896499322954 1868.0766354799457 2130.679645329422 1823.9681518443758 1676.1761633703636
mobilenet_v3.tflite,1209600,86.9802,1861.9260945345115 1938.8387278096473 1935.4172907087782 1918.1983183651696 1925.1914534821055 1805.112736297156 1907.5331869629838 1870.9999757416772 1798.0756927047046 1863.1409352350609 1815.070460576344 1801.331016737398 1857.6680593820743 1769.121696075823 2027.0800173762068 1853.9754631680507 2103.047941500492 2150.8144216009814 1896.1892129201997 1875.9938361300226 2019.5666399056142 1940.109453133191 1838.0817568186142 1762.9889454144447
mobilenet_v3.tflite,1324800,79.4956,1896.797990091125 1829.4954155053306 1910.1055036995022 1959.9790571997617 1941.5232654806737 2611.726647637097 1971.9932366131304 2010.0444110703015 1911.5805871971995 1955.2045145238349 1913.755144263112 1963.2868153434083 1998.3060373778849 1986.2519871600698 2004.736048505544 1992.0331640693921 2038.6520673311186 1994.4645972057406 1916.4760537891075 1950.7074862038373 2245.993841297853 1925.6757720405722
